name	ment	party
장제원	지금 언론에서 전부 다 걱정을 하고 있어요. 사설들 보시지요? 그다음에 아까 박범계 위원께서 사법발전위원회 말씀하셨는데, 사법발전위원회 입법예고 했습니까? 입법예고 하시고 이거 하신 거예요?	자유한국
장제원	왜 안 했어요? 대법원규칙 입법예고 해야 되는 게 지금 근거가 되어 있잖아요.	자유한국
장제원	고려해 보십시오. 자, 그다음에 이것 하나 분명히 대법원 입장에서 정권에 얘기해야 됩니다. 현역 판사가 청와대 비서관으로 가는 선례를 만든 것 이것에 대해서는 분명한 입장을 말씀하셔야 됩니다. 김현 대한변협회장, 언론, 그다음에 익명의 게시판들, 판사 전용 게시판에 뭐라고 얘기하겠습니까? ‘대부분 김 비서관의 처신에 동의할 수 없다는 내용이다. 현직 법관이 행정부 고위인사로 발탁되고 그에 응했다는 것 자체로 사법부 독립에 심대한 영향을 미친다고 생각한다.’ 이것이 제 얘기가 아니라 현직 판사들의 게시 글입니다. ‘부장판사 출신, 절차에 좀 하자가 있어도 괜찮다는 생각이 깔려 있다’, 전직 대한변협회장 하창우 변호사…… ‘사법부 자체 개혁을 요구했던 판사가 법복을 벗고 청와대에 가서 사법부를 개혁하겠다는 건 삼권분립의 기본원칙을 훼손할 수 있다는 점에서 대단히 위험한 발상이다.’ 이것에 대해서 정말 처장님이 돌아가셔 가지고…… 이런 전례를 남기면 안 됩니다. 우리 법원의 수치입니다. 어떻게 개개인이, 판결을 하는 법관이 일개 청와대 비서관으로 그렇게 좋다고 달려갑니까? 이렇게 법원에 수치심을 남기고 간 비서관이 지금 개헌 관련된 내용을 브리핑하고 있습니다.  그리고 사법 개혁한다고 그러고 있습니다. 사법 개혁당하시겠습니까, 그분한테? 얘기해 보세요.	자유한국
장제원	주세요. 주세요.	자유한국
장제원	그런데 ‘자문위원회는 사무기구를 설치하거나 상근 전문위원을 둘 수 없다’라고 행정기관 소속 위원회의 설치운영에 관한 법률로 규정되어 있습니다. 이것을 꼼수로 지금 ‘청장 바로 밑의 기획조정관이 운영하는 조사기관이다’라고 해서 사무실 운영하고 있는 거 아닙니까?	자유한국
장제원	아니, 이 개요에 대해서, 이 사건의 진행에 대해서는 우리 국민들이 아셔야 됩니다, 저희가 일방적으로 위원회에 들어오지 않은 것으로 국민들이 알고 있기 때문에. 오전 내내 진행을 하셨어요. 그러면 지난번 23일 날 회의가 왜 이렇게 될 수밖에 없었는지에 대해서 저희가 먼저 국민들에게 알리고 시작하는 게 맞다고 생각합니다. 위원장님이……	자유한국
장제원	경찰이 수사권 독립을 목표로 지금 노력하고 있는데 그 수사권 독립을 하기 위해서는 저는 자격 요건이 가장 중요하다고 생각합니다. 어떤 제도나 시스템을 뒷받침하기 전에 경찰이 그런 자격이 있느냐 그것에 대해서 먼저 논하는 게 순서다. 그 자격은 국민적 신뢰에서 나오고, 그 국민적 신뢰를 획득하기 위해서는 첫째는 정치권력으로부터 완전히 독립하겠다는 의지, 최소한의 의지는 가지고 있어야 된다, 두 번째는 수사를 잘할 수 있는 능력이 있느냐, 세 번째는 그 수사를 감당할 수 있는 도덕성이 있느냐, 이 세 가지가 시스템이나 법적제도적 완비 전에 우선적으로 갖추어졌는지 먼저 알아봐야 될 것이다 하는 생각을 합니다. 성폭력 가해자가 성폭력 사건을 수사할 수 없고 정치적으로 굴종하는 세력이 정치 부패 사건을 수사할 수 없다고 저는 보는 것입니다. 제가 지금부터 경찰이 얼마나 권력에 굴종하느냐 그 민낯을 보여주는 상징적인 사진 두 장을 보여드리겠습니다.  자신들이 수사하고 자신들이 조사하고 자신들이 처벌하고 자신들이 단죄했던 그 사건들에 대해서 재조사하겠다는 ‘인권침해 사건 진상조사위원회’ 유남영 위원장에게 14만 경찰의 수장인 경찰청장이 90도로 절을 하고 있는 사진입니다. 뭐가 그렇게 꿀리시고 뭐가 그렇게 굴욕적이라서 저렇게까지 인사를 해야 됩니까?	자유한국
장제원	뭘 지적한 것이 아닙니까, 지금! 위원들의 발언에 대해서 존중하고, 회의를 존중하는 가운데서 진행해야 되는 것 아닙니까? 야지 주는 것 아니에요, 지금!	자유한국
장제원		자유한국
장제원	그러니까 다시 말하면 부검 없이는 백남기 농민 사건에 대한, 그 사인에 대한 명확한 규명이 힘들다라고 저희가 이해해도 되겠습니까?	자유한국
장제원	총장님, 내일 이명박 대통령께서 검찰출두를 합니다. 이미 수백 가지에 달하는 단독으로라는 이름으로 피의사실공표가 된 상황입니다. 내일 아무리 증거를 가지고 수사에 임해서 자신의 혐의사실에 대해서 아니다라는 것을 밝혀내더라도 우리 국민들은 이미 이명박 대통령을 수십 가지의 혐의가 있는 범죄자로 낙인을 찍어 버렸습니다. 영장청구가 되어서 기각이 되더라도 그 피의사실에 대해서 국민들은 확신을 가지고 이명박 대통령은 씻을 수 없는 국가의 범죄자가 됐습니다. 앞으로 다시는 이 땅에 이런 식의 수사를 통해서 범죄자가 되는 일이 없었으면 좋겠습니다. 분명히 밝힙니다. 그리고 마지막으로 정성호 위원장님, 굉장히 힘든 상황 속에서도 이렇게 저희들이 질의할 수 있는 시간을 배려해 주신 것에 대해서 진심으로 감사드립니다. 이상입니다.	자유한국
장제원	상대 위원이 발언을 하는데 이렇게 소리를 지르고 이러는 것 계속 하실 거지요? 그러면 저희도 그렇게 하겠습니다.	자유한국
장제원	규정입니다.	자유한국
장제원	예.	자유한국
장제원	제 발언을 막으시면……	자유한국
장제원	제가 오늘 정치권력으로부터의 독립 의지, 경찰의 수사를 할 수 있을 만한 도덕성 그다음에 수사의 능력 이 세 가지를, 수사권 독립이라는 것의 제도적시스템적 뒷받침 이전에 반드시 이 문제를 짚고 넘어가야 될 자격요건이라는 말씀을 드렸어요. 그런데 제가 정치적 독립 얘기하다가 뒤에 수사능력 부재로 검찰에서 발견했던 수사가 경찰에서는 발견 못 해서, 화재사건 같은 경우에, 그런 경우도 많았고 또 지금 경찰의 비위나 도덕성 문제에 있어서 경찰 내부의 범죄행위 중에 15% 이상이 직무 관련성입니다. 이런 것에 대해서도 오늘 지적을 하려고 그랬는데 지적을 못 했습니다. 정치권력으로부터의 독립 이 문제에 대해서도 오늘 사실상 이철성 경찰청장님께서 굉장히 실망스러운 답변을 하셨어요. 적어도, 자유한국당 위원님들께서 경찰개혁위원회의 편파적인 인사 여기에 대해서 오늘 경찰청장께서 저는 최소한 경찰개혁위원회의 인선 자체를 다시 한번 재고해 보겠다…… 진보적 인사라고 얘기했지만 저희들이 볼 때는 편향적인 인사입니다. 인권침해 사건 진상조사위원회에도 사실상 쌍용강정용산 이 사건의 시위를 주동했던 상황실장을 인권 조사위원회에 집어넣고 이렇게…… 그 사람이 어떻게, 시위 주모자가 어떻게 이 시위에 대해서 다시 재조사하는 위원으로 선정될 수 있습니까, 물론 지금은 사퇴했지만? 그것도 성추행으로 사퇴했습니다. 경찰개혁위원회나 제가 국정감사 때 이 문제를 집중적으로 들고 나왔을 때 청장님께서 마지막에 발언하실 때 제 말을 좀 고려해서 인선을 고려해 보겠다는 말씀을 하셨습니다. 고려해 봤으면 좋겠어요. 특히 인권침해 사건 진상조사위원회는 그동안 경찰의 신뢰를 근본적으로 흔들 수 있는 사건을 재조사하는 위원회입니다. 이 위원회는 그래도 정치적 독립을 할 수 있는, 정치적 외압을 막아낼 수 있는 공정한 인사로 하겠다 그러고 지금은 좀 부실하게 훈령으로 운영되고 있습니다. 이것은 과거사진상조사위원회처럼, 적어도 노무현 정부는 과거사 청산할 때 법률로 했습니다. 각 부서의 훈령으로 마구잡이로 만들어 가지고 개혁위원회라고 이름 붙여 가지고 과거를 파헤치고 뒤집고 하지는 않았단 말이에요. 이 정부에서는 훈령으로 하고 있습니다. 적어도 오늘 경찰청장께서는 정치 독립, 권력으로부터 독립을 해야 되는 그런 자격요건을 얘기했을 때 ‘저희들이 가장 중요하게 생각하고 있는 경찰개혁위원회와 인권침해 사건 진상조사위원회 위원의 인선 자체부터 근본적으로 중립적으로 할 수 있도록 제가 하겠습니다’라든가 아니면 ‘훈령으로 여러 정치권에서 조금 우려가 있는바 법률로서 이것을 만들어서 국회의 논의를 거쳐서 이 문제를 정정당당하게 풀어보겠습니다’ 이 정도 얘기가 나왔다면 오늘 굉장히 순조롭게, 저희 당에서도 검찰의 무소불위의 권력에 대해서 수사권 조정을 해야 되지 않느냐는 위원들의 의견이 많습니다. 이런 기회에 말이지요, 제가 볼 때 경찰이 수사권 독립할 수 있는 마지막 기회라고 생각이 드는데 이때 당당하게 권력으로부터의 독립을 외치고 오늘 그런 의지를 표현할 수 있는 좋은 장이었다고 생각합니다. 그런데 청장님께서는 과거보다는 좀 더 강력한 의지를 표명하고 계시지만 굉장히 실망스럽습니다. 14만 경찰 앞에 당당하게 수사권 독립을 요구할 수 있는 그러한, 권력으로부터 독립할 수 있는, 앞으로 정권이 어느 정권이든 간에 공정하고 당당한 수사를 하겠다는 의지의 표현으로, 그러한 기준이 저는 경찰개혁위원회와 인권침해 사건 진상조사위원회 여기의 인선과 법적제도적 정비라고 생각합니다. 거기에 대해서 청장께서는 마지막으로 다시 한번 생각해 보시고 그러한 엄정한 중립적 위치에서 경찰청장으로서의 역할을 다하겠다는 다짐을 해 주시기를 간곡하게 부탁드립니다. 이상입니다.	자유한국
장제원	보고 있었잖아요, 지금!	자유한국
장제원	잠깐만요. 그러면 저희 2명만 주세요, 2명만.	자유한국
장제원	신중한 조사, 신중한 수사 하라고 지시받은 적 있습니까?	자유한국
장제원	장제원입니다. 사법개혁특위에 오늘 어렵게 검찰총장님을 불러놓고 사법 개혁에 대한 논의를 하는데 시작하자마자 상대 당 위원에 대한 명예를 심각하게 훼손하는 발언들이 오가고 있습니다. 굉장히 부적절한 정치 공세라고 생각합니다. 새누리당 시절에 어땠다 이런 얘기들이 지금 이 상황에 나오는 것은 부적절하다고 생각이 들고요. 저희들은 분명히 강원랜드 사건을 규정하고 있습니다. 이것이 현재 검찰이 청산해야 될 가장 나쁜 정치탄압이고 정치보복 수사라고 저희는 규정하고 있습니다. 이것에 대해서 강원랜드 사건이 아직까지 수사가 진행되지도 않았는데 우리 당 한 위원을 상대로 이렇게 명예훼손을 하자는 것은 사법개혁특위를 진행하지 않고자 하는, 야당에 정치적 공세라고 생각이 듭니다. 보십시오, 전대미문의 재재수사를 하고 있습니다. 재수사 때는 문재인 정권하에서 수사를 한 것입니다. 그런데 안미현 검사의 폭로 한 번으로, 대통령의 말씀 한마디로 다시 수사팀을 만들어 가지고 수사를 하고 있습니다. 세상에 무슨 놈의 이런 수사가 있습니까? 그리고 바로 안미현 검사가 폭로한 이후에 춘천지검에서는 정면 반박하는 그런 성명서까지 냈습니다. 그러면 안미현 검사가 여섯 명이 함께 수사한 내용을 폭로했다면 나머지 검사 다섯 명은 정치검사고 하명받는 검사라는 얘기입니까? 이렇게 안미현 검사의 폭로에 대한 진실도 밝혀지지 않은 상황에서 우리 당 위원에 대해서 이렇게 명예를 훼손하는 것은 용납할 수 없는 일이고요. 저희 당에도 제보가 있습니다. 안미현 검사하고 백혜련 위원하고 커넥션이 있다는 제보가 나오고 있습니다.	자유한국
장제원	뭘 너무해요? 어떻게 나는 이런…… 제가 정치생활 하면서 위원장이 위원의 발언의 방식에 대해서 이런 식으로 얘기하는 것……	자유한국
장제원	그러면 안미현 검사 관련되어 가지고 진실 공방이 있는 것 아시지요? 안미현 검사 폭로가 진실이냐 아니냐에 대한 여러 논란이 있는 것 아시지요? 그 폭로가 나온 다음에 춘천지검에서 여섯 장 분량짜리 성명서 나온 것 아시지요?	자유한국
장제원	확인하십시오.	자유한국
장제원	그러면 안미현 검사 조사는 언제 할 것입니까? 조사할 것입니까?	자유한국
장제원	3분만. 3분씩 2명. 제가 추가질의하겠습니다. 먼저 하세요.	자유한국
장제원	때가 되면이 아니고, 그렇게 말씀하시면 안 되고 즉시 해야 됩니다. 춘천지검 검사들, 춘천지검 해명자료 낸 사람들 즉시 불러서…… 안미현 검사의 폭로가 사실이 아니라면 이런 소모적인 일 왜 합니까, 지금? 그다음에 압수수색도 마찬가지예요. 압수수색 국회의원들은 이렇게 탈탈 털면서 지금 강원랜드의 가장 갑이 누군지 압니까? 문체부의 관광산업팀장입니다. 이 관광산업팀은 인허가의 주무부서이고 카지노의 기계, 좌석 배치까지 이 관광산업팀장의 허가를 받아야 됩니다. 가장 갑 중의 갑입니다. 이 사람들 수사합니까? 조사합니까? 왜 안 텁니까? 여기에 대해서 무수한 의혹이 제기되고 있습니다. 문체부 이번에 압수수색 들어갔지요? 이 팀장 집 털었습니까? 수사는 공정해야지요. 지금 국회의원들의 의혹 속에서 이렇게 강압수사를 하고 있는 것 아닙니까? 그러면 강원랜드의 가장 갑 중의 갑, 문체부 제대로 수사해야지요. 얼마나 많은 의혹이 터져 나오고 있습니까? 오로지 야당의 국회의원들만 놓고 강압적인 압수수색, 또 마치 안미현 검사의 폭로가 진실인 양 그것을 근거로, 그것을 조건으로 이렇게 강압수사하는 것 순서가 잘못됐다고 생각합니다. 총장님은 수사의 절차상 함께 이렇게 들여다볼 수 있는 기회가 있다고 얘기할지 모르겠지만 그 과정에 그 시간 동안 국회의원 권성동, 국회의원 염동열이 당해야 되는 그 수모와 명예훼손, 인격살인 여기에 대해서도 검찰총장 생각하셔야 됩니다. 어떻게 생각하십니까?	자유한국
장제원	그러니까 문무일 총장은 수사지휘권 유지, 가져야 되겠다?	자유한국
장제원	문무일 총장님 말씀을 언론이 내일 아침에 다 받아쓸 거예요. 공수처 논란은 아무 생각 없고 수사권 지휘는 유지해야 되고 영장청구권도 경찰이 가져가는 건 반대하고 기소권도 반대하고 직접수사 해야 되겠다 저는 이렇게 받아들였습니다. 언론도 그렇게 쓸 거라고 생각합니다. 그렇다면 조국 민정수석 및 법무검찰개혁위원회 안을 문무일 총장이 전면 거부했다, 이렇게 받아들여도 될까요?	자유한국
장제원	어떻게 생각하세요? 얘기해 보세요.	자유한국
장제원	피해자 진술이 안 되면…… 같은 당원 아닙니까? 두려움이 있을 것 아닙니까? 이것을 보고 인지수사 안 되는 것입니까? 선거사범이에요.	자유한국
장제원	아니, 모르는데 이런 논평이 적절하냐고요. 사법 개혁의 의지가 남달라서 사법 적폐를 만드는 사람이 청와대 법무비서관이 됐습니다.	자유한국
장제원	추가하겠습니다.	자유한국
장제원	기소권 관련되어서 민주당 안은 공수처에 관련되어서는 기소권을 예외적으로 부여해야 된다, 그런데 검찰은 반대지요?	자유한국
장제원	그러면 처장님께서 지금 행정처를 운영하시는데 예산인사윤리공보가 핵심요직입니까, 등기전산행정안전관리가 요직입니까? 그것을 그렇게 분석해서 이성적으로 답변해 보세요. 지금 우리법연구회 인사윤리제도공보예산 차지하고 있고 그 외 판사들이 등기전산사무행정안전관리에 임명 보직되고 있습니다. 여기에 대해서 이성적으로 판단해서 답변해 보세요.	자유한국
장제원	흥분하지 마세요.	자유한국
장제원	아니, 그런데 3시까지 나오시기로 했거든요. 1분만 더 먼저 쓰면……	자유한국
장제원	바람직한 것은 아니다?	자유한국
장제원	제가 알기로는 그렇지 않습니다.	자유한국
장제원	이름 불러 드려요? 경찰에서는 7명을 아직까지 확정도 못 하고 있답니다, 제가 아는데. 누구누구 7명이, 이 38세 여성이 시의원 출마 한번 해 보려고 그러는데 ‘네까짓 게 건방지게 어디서 출마냐? 너 집에 돈 있어? 발도 못 붙이게 하겠다. 본선 가서 떨어뜨리겠다.’ 이렇게 공갈 협박하는 더불어민주당의 지역위원회 이런 사람들이 정치판에 있는 것입니다. 이런 더러운 사람들이 정치판을 희롱하고 우롱하고 있어요. 이것 선거범죄 아닙니까? 이것을 관용해야 됩니까?	자유한국
장제원	아니, 지금 하고 있다니요? 그것이 청장이 할 말이에요? 한 달……	자유한국
장제원	검찰의 수사지휘 받는다고 거짓말하는 것은 뭡니까?	자유한국
장제원	처장 임명 과정이 합리적이었다고 생각하십니까?	자유한국
장제원	지휘를 했으니까 했을 것 아닙니까?	자유한국
장제원	그렇기 때문에 그 발언을 해야 됩니다. 그 정치탄압……	자유한국
장제원	‘국민과 함께하는 사법발전위원회를 국민들의 의견이 실질적으로 반영될 수 있도록 구성하겠다’, 이게 김명수 대법원장 입장문이었지요?	자유한국
장제원	저는 몰라요.	자유한국
장제원	위원들이 질문할 때 왜 그렇게 답변을 섞어서 해요?	자유한국
장제원	위원 구성 한번 띄워 보세요.  위원장은 2006년 노무현 대통령 당시에 대법관 임명되고 진보 성향 의견을 내고, 김지형박시환전수안 등의 대법관과 함께 ‘독수리 5형제’로 불리고, 이성복 대법관후보추천위원은 우리법연구회 출신, 민변 사무차장과 여성인권위원장 출신 김수정. 김홍엽, 이분은 대법원장 인사청문회에 직접 증인으로 나오셔 가지고 김명수 대법원장 임명을 극찬했던 분입니다. 김이택 한겨레신문 논설위원, 얘기 안 하겠습니다. 고미경 한국여성의전화 상임대표는 노무현 대통령 서거 1주기 시민 추도 모임 주도했고, 이용구 법무부 법무실장은 우리법연구회 출신. 이것이 국민의 목소리를 듣기 위한 사법발전위원회입니까, 일부 지지하는 국민들의 편향적 의견을 듣기 위한 위원회입니까? 11명 중에 7명이 친김명수, 우리법연구회 출신들로 채워 놓고 국민들의 의견이 실질적으로 반영될 수 있도록 하겠다…… 이래서 입법예고 안 한 겁니다.	자유한국
장제원	야당 탄압의 당사자가 앉아 있는 것입니다.	자유한국
장제원	처장님, 정말로 12기획심의관부터 시작해서, 인사총괄심의관부터 시작해서 윤리감사관 이런 요직들이 우리법연구회로 채워진 것이 공정한 인사입니까? 정말로 보기에 따라서 그런 겁니까?  잘못된 것은 처장이 ‘답변하기 곤란하다’라고 얘기하는 것이지 이렇게 증거를 제시했는데도 말이지요……	자유한국
장제원	아니, 법무부도 그것 단독 진행했으니까……	자유한국
장제원	지금이요?	자유한국
장제원	뭐 하고 있었어요? 검찰의 수사지휘 받았습니까?	자유한국
장제원	뭐라고 보고드렸어요?	자유한국
장제원	의사진행발언을 왜 이렇게 하세요?	자유한국
장제원	왜 경찰서장은 검찰이 수사지휘했다고 거짓말합니까?	자유한국
장제원	그러면 제가 다시 입장을 물을게요. 그다음에 지금 권력이 바뀌고 난 다음에 ‘공권력이 인권탄압에 쓰이면 이것은 공권력이 아니라 오히려 폭력이다’ 이런 말씀을 인권침해 조사위원회 발족식에서 하셨습니다. 같은 용산사태에 대해서 이렇게 입장이 달라지는데…… 좋습니다. 용산사태에 대해서 규정해 주세요.	자유한국
장제원	그런데 이렇게 편향적으로 인사해 놓고, 잘하시겠습니다. 그다음에 김형연 비서관 청와대 데려간 거 어떻게 생각하세요? 세상에 저는 독립적으로 법을 적용하고 판단하는 법관을 데려가는 사람이나 좋아라 하고 가는 사람이나…… 진정으로 법원 개혁을 생각하신다면 김형연 비서관 사퇴 요구하는 것이 국민들 앞에 법원 개혁에 대한 의미가 있고 상징적인 징표라고 생각합니다. 김명수 대법원장께서도 청문회 때 부적절하다고 말씀하셨고, ‘사퇴 요구를 하겠습니까?’, ‘고려해 보겠습니다’ 그랬습니다. 현직 법관이 청와대 비서관으로 바로 가는 것이 정상적인 일입니까? 괜찮은 일이라고 생각하십니까?	자유한국
장제원	예. 경찰청장님, 백남기 농민 부검사건 관련해 가지고 현재 홍완선 본청 교통안전과장, 제 질의시간이 아마 오후가 될 것 같은데 2시 정도까지 좀, 한 시간만 나와 주실 수 있나요?	자유한국
장제원	장제원입니다. 오전부터 지금까지 위원들의 질의를 종합해서 좀 정리를 해 보겠습니다. 총장님 입장을 분명히 밝혀 주시기 바라겠습니다. 공수처 논란 관련해서 조국 민정수석이나 법무검찰개혁위원회에서는 찬성 입장입니다. 총장님은 오늘 말씀 들어 보니까 사실상 반대입니다. 맞습니까, 사실상 반대?	자유한국
장제원	금품, 흑색선전, 여론조작, 선거폭력, 불법단체 동원…… 선거폭력이라 함은 후보자선거관계자 등에 대한 폭행협박 등을 뜻한다, 맞지요?	자유한국
장제원	장제원입니다. 청장님, 1월 15일 날 613 지방선거범죄 구속수사, 무관용 원칙 발표하셨지요, 5대 선거범죄 규정하고 무관용 원칙으로 구속수사하겠다?	자유한국
장제원	좋습니다. 그것은 제가 언론을 통해서 말씀을 드리겠고, 용산사태에 대해서 어떻게 규정하세요?	자유한국
장제원	알고 있지요? 안미현 검사가 ‘증거 목록 삭제를 요구하였다’ 이런 지적에 대해서 춘천지검에서는 ‘수사팀과 춘천지검 지휘부는 안미현 검사에게 일방적으로 증거 목록을 삭제하라고 요구한 사실이 없고 이미 모든 증거 기록이 피고인 측에 공개되어 열람 등사까지 이루어진 상태였다’, 보셨지요?	자유한국
장제원	조목조목 반박을 하고 있어요. 특히 ‘주임검사 두 명에 부장검사로서 안미현 검사를 포함하여 6명의 검사로 수사팀이 구성되어 있고 수사 또는 재판 과정에 수사팀 사이에 의견을 교환하고 이견이 있는 경우에 이를 조율하는 방식으로 모든 절차가 진행되었다’ 명시하고 있습니다. 그다음에 안미현 검사가 조사 과정에서 배제되었다는 주장에 대해서는 ‘2017년 12월 8일 참고인 조사 과정에서 강압 수사 논란이 있었다는 진정서가 국가인권위원회에 접수되었고 당청에도 같은 취지의 진정서가 접수되었다’, 보셨지요?	자유한국
장제원	김명수 대법원장이 대법원장 청문회 끝나자마자 9월 달에 행정처 판사 전원이 모인 자리에서 ‘내년 2월 정기 인사 전까지 행정처에 대한 별도 인사 없다’라고 얘기했습니다. 그리고 10월 30일 날 기자간담회에서 ‘행정처 인사는 원칙적으로 내년 2월에 하겠다’라고 얘기했는데 11월 1일 취임 37일 만에 자신과 가까운 3명의 사람을 인사를 합니다. 다른 분들은 여기 계시니까 말씀 안 하겠는데, 특히 김영훈 판사, 지금 김영훈 인사총괄심의관 이분은 김명수 대법원장이 중앙지법 부장판사일 때 데리고 있었던 판사입니다. 이 사람을 3000명에 달하는 법관 인사를 총괄하는 인사심의관으로 전격적으로 앉혀 놓고 2월 달에 편파적인 심사를 한 것 아닙니까?  그리고 저기 보십시오. 김영훈 씨, 2년 동안 자기가 데리고 있던 판사입니다. 측근이에요. 국제인권법연구회 핵심 회원입니다. 내가 그래서 이 김영훈 판사가 과연 3000명의 인사를 총괄할 수 있는 자격이 있느냐, 전, 전전, 전전전, 다 한번 훑어봤습니다. 배형원 심의관, 남성민 심의관, 김연학 심의관, 모두 인사총괄심의관 되기 전에는 법원행정처에 경험이 있는, 인사에 경험 있는 분들이었습니다. 법원행정처에 단 한 번도 경험이 없는 김영훈 심의관을 앉혀 놓고…… 처장도 1월 달에 들어왔잖아요?	자유한국
장제원	중앙지검에서는 지금 배정된 것 수사하고 있어요?	자유한국
장제원	집행 시도를 하셨지요?	자유한국
장제원	강원랜드 사건에 대해서 이렇게 정치보복적으로, 야당 탄압적으로 하는 것을 막아야 사법 개혁을 할 수 있다라고 생각하는 것입니다.	자유한국
장제원	물론요.	자유한국
장제원	아니요. 왜 이렇게 다시 조사를 해야 되냐고요, 이것을.	자유한국
장제원	제가 하겠습니다. 우리 사법개혁특별위원회 위원장으로서 국회운영위원회, 국토교통위원회, 군인권특위 위원을 역임하시고 3선 의원이신 정성호 위원님을 위원장으로 추천합니다.	자유한국
장제원	왜 이렇게 소모적인 일을 경찰이 해야 되느냐고요, 도대체. 용산사태에 대해 대법원에서 이 시위꾼들은 유죄고 경찰은 무죄라고 판결이 난 사건입니다. 이것에 대해서, 다시 시계를 거꾸로 돌려 가지고 이 사건에 대해서 재조사를 하고……  그 재조사를 수용한 경찰청장님이 납득이 안 되어서 하는 소리입니다.	자유한국
장제원	아니, 이것을 보고도…… 보셨어요?	자유한국
장제원	위원장님, 의사진행발언 좀 하겠습니다.	자유한국
장제원	2시간 동안 못 기다려 주고 말이지요!	자유한국
장제원	그러면 제 발언을 막았으니까 그러면 박범계 위원 말씀도 제가 막겠습니다. 이렇게 권은희 위원님께서 간사로서 말씀하셨고 저도 제 주장이 있고……	자유한국
장제원	저희 당 위원을 이렇게 인격을 말살시키는, 인격 모독을 하고 명예를 훼손하는 이런 발언에 대해서는 더 이상 용납할 수가 없습니다.	자유한국
장제원	이것을 보고도 강제수사 안 합니까? 그래서 사상경찰서장한테 전화를 받았습니다. 뭐라 그러는지 압니까? 저한테 검찰하고 경찰하고 이간질시켜요. 검찰에서 이 사건에 대해서 수사지휘를 했답니다, 신중하게 수사하라고. 그래서 검찰에 물어봤습니다, 이 사건에 대해서 수사지휘한 적 있냐고. 수사지휘한 적 없답니다. 사상경찰서장이 저한테 거짓말하고 있어요. 있을 수 있는 이야기입니까? 이것 수사하기 전에 사상경찰서에서 공정한 수사를 하고 있는지부터 내사해야 됩니다. 한 달 전에 있었던 일인데 어떻게, 이게 같은 당원들끼리의 일입니다. 회유할 수 있고 핸드폰은 파기할 수 있는 사건입니다. 7명 특정했습니까, 피의자들?	자유한국
장제원	여당 위원들이 우리 당 위원을 이렇게 인신공격, 모욕을 줄 수는 없는 것입니다.	자유한국
장제원	하겠다는 사람 5분 더 주지요?	자유한국
장제원	그렇게 하지 마시고 지금 서로의 발언을……	자유한국
장제원	위원님께서 여러 번 얘기 안 하면 수사 안 합니까?	자유한국
장제원	의사진행발언 주십시오. 의사진행발언 안 되면 할 수가 없습니다. 두 시간 정도 개의를 연기해 달라는 그러한 저희의 간곡한 요청에도 위원장님께서는 단독으로 강행을 했습니다. 이 부분에 대해서는 저희가 먼저 의사진행발언을 하고……	자유한국
장제원	재재수사한 사례 있습니까, 이런 식으로? 이미 거의 마무리되어서 수사 결과를 발표하기 직전이지 않습니까, 그렇지요? 제가 그렇게 알고 있습니다. 수사 결과 마무리 시점입니다.	자유한국
장제원	문체부 팀장, 문체부 관련, 그리고 안미현 검사 철저하게 수사하고 철저하게 조사해서 이 진위 여부 명명백백하게 밝혀야 할 것입니다.	자유한국
장제원	저는요 선거할 때 교회 가서 ‘기도해 주십시오’ 한마디에 새벽 4시까지 선거기간에 조사받았어요. 뭐 하는 짓입니까, 이것이? 선거사범 아닙니까, 이것? 어떻게 한 달 동안 손 놓고 있습니까? 무슨 수사 했어요, 지금? 어떤 수사 착수했습니까, 지금?	자유한국
장제원	다른가요? 내일 언론에서는 아마 전면 거부라고 쓸 것 같아요. 저는 오늘 검찰총장께서 사법 개혁에 관련된 업무보고를 하실 때 가장 먼저 들고 나와야 될 것이 당당하게 ‘검찰의 인사권을 권력으로부터 독립해야 되겠다. 이것이 검찰 개혁의 시작이다’ 이렇게 얘기했어야 됐다고 봅니다. 그 얘기를 하고 나왔어야 됩니다. 검찰 개혁? 저는 인사권 독립되면 검찰 개혁 다 된다, 시작과 끝이다…… 그다음 문제 뭐 기소권, 영장청구권, 공수처, 저는 이런 것들 논란은 마이너한 것이다…… 가장 중요한 것은 검찰의 인사권을 권력으로부터 독립시키는 것 이것이 검찰 개혁의 시작이자 끝이라고 생각합니다. 총장께서는 오늘 업무보고 때 이것을 당당하게 들고 나왔어야 됐다 그런 생각이 듭니다. 어떻게 생각하세요?	자유한국
장제원	그러면 오후는 위원님들도 안 계시니까 참작해서 7분으로 하시지요.	자유한국
장제원	어쨌든 청장님 쉬실 때 그것을 서면으로 정확하게 제출해 주셔야 시간을 좀 줄일 수 있을 것 같습니다.	자유한국
